date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2022-07-12,sh.000001,3307.2211,3319.2512,3277.0794,3281.4665,3313.5840,33460053900,410950560718.3000,3,0.833417,1,-0.969268,0
2022-07-13,sh.000001,3279.6025,3297.0185,3266.4811,3284.2918,3281.4665,33184566900,394134617511.0000,3,0.826476,1,0.086099,0
2022-07-14,sh.000001,3277.4545,3299.2512,3261.4934,3281.7440,3284.2918,35592643200,431969353547.9000,3,0.886340,1,-0.077575,0
2022-07-15,sh.000001,3261.3826,3288.9198,3228.0609,3228.0609,3281.7440,38015637100,460877019141.4000,3,0.946677,1,-1.635810,0
2022-07-18,sh.000001,3235.0881,3278.4715,3226.2315,3278.1033,3228.0609,34834602200,423357272299.7000,3,0.866111,1,1.550231,0
2022-07-19,sh.000001,3278.7221,3283.9295,3256.0152,3279.4313,3278.1033,31565191800,396042358323.1000,3,0.784819,1,0.040511,0
2022-07-20,sh.000001,3291.5507,3308.3472,3287.7441,3304.7243,3279.4313,30151512300,383422746838.4000,3,0.749443,1,0.771262,0
2022-07-21,sh.000001,3297.6614,3300.5345,3272.0012,3272.0012,3304.7243,33235870700,420696576741.5000,3,0.826122,1,-0.990192,0
2022-07-22,sh.000001,3276.1966,3293.6439,3246.7313,3269.9739,3272.0012,30069006600,383576011593.0000,3,0.746789,1,-0.061959,0
2022-07-25,sh.000001,3269.7070,3273.1836,3243.0311,3250.3880,3269.9739,27124574400,348281870965.0000,3,0.000000,1,-0.598962,0
2022-07-26,sh.000001,3254.1852,3282.4133,3246.0440,3277.4356,3250.3880,25946867600,334421587036.2000,3,0.644196,1,0.832135,0
2022-07-27,sh.000001,3271.7825,3282.5739,3265.7267,3275.7553,3277.4356,24913148500,339768241053.0000,3,0.618456,1,-0.051269,0
2022-07-28,sh.000001,3287.5019,3305.7057,3277.1078,3282.5758,3275.7553,28805505600,395925555549.0000,3,0.714989,1,0.208212,0
2022-07-29,sh.000001,3282.8114,3294.8045,3246.3677,3253.2382,3282.5758,30733104700,410553093404.4000,3,0.762768,1,-0.893737,0
2022-08-01,sh.000001,3246.6161,3264.3041,3225.5533,3259.9585,3253.2382,29220480500,399000239744.0000,3,0.000000,1,0.206573,0
2022-08-02,sh.000001,3231.2621,3231.2621,3155.1866,3186.2664,3259.9585,39417616800,475962696161.0000,3,0.977782,1,-2.260523,0
2022-08-03,sh.000001,3188.8906,3217.5496,3159.4570,3163.6741,3186.2664,32488567300,455409764942.7000,3,0.805902,1,-0.709052,0
2022-08-04,sh.000001,3179.4278,3190.9992,3155.7039,3189.0391,3163.6741,26089894300,371146916077.8000,3,0.647137,1,0.801758,0
2022-08-05,sh.000001,3195.2274,3228.8863,3184.4549,3227.0267,3189.0391,27468372900,414055641493.2000,3,0.681310,1,1.191193,0
2022-08-08,sh.000001,3218.8511,3237.9693,3214.0826,3236.9337,3227.0267,25426805000,392277178489.9000,3,0.630507,1,0.307001,0
2022-08-09,sh.000001,3235.7351,3248.7718,3227.5394,3247.4318,3236.9337,25960546700,391415560267.1000,3,0.643703,1,0.324322,0
2022-08-10,sh.000001,3242.3622,3253.1662,3217.8065,3230.0200,3247.4318,25758359200,390066120147.4000,3,0.638512,1,-0.536171,0
2022-08-11,sh.000001,3243.4716,3281.6654,3237.9041,3281.6654,3230.0200,30060537600,427399149616.3000,3,0.744958,1,1.598919,0
2022-08-12,sh.000001,3275.7700,3288.2233,3272.8406,3276.8877,3281.6654,29993292800,403906156288.7000,3,0.743256,1,-0.145588,0
