date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2010-06-30,sz.000410,23.5842332000,23.5842332000,21.9889560000,21.9889560000,23.7566956000,6143013,64564451.4600,1,1.144758,1,-7.441000,66.742297,0.820166,13.044510,4.090379,0
2010-07-01,sz.000410,21.9889560000,22.5279010000,21.5578000000,22.2045340000,21.9889560000,4265947,43689593.8300,1,0.794965,1,0.980400,67.396633,0.828207,13.172397,4.130481,0
2010-07-02,sz.000410,22.0536294000,22.2476496000,20.6523724000,21.9027248000,22.2045340000,5080334,50773679.5200,1,0.946727,1,-1.359200,66.480562,0.816950,12.993355,4.074338,0
2010-07-05,sz.000410,21.5578000000,21.9027248000,21.1697596000,21.6871468000,21.9027248000,2934238,29354248.2900,1,0.546799,1,-0.984300,65.826226,0.808909,12.865467,4.034237,0
2010-07-06,sz.000410,21.6655890000,22.5063432000,21.5578000000,22.3769964000,21.6871468000,3595566,37038994.4200,1,0.670038,1,3.180900,67.920102,0.834640,13.274707,4.162562,0
2010-07-07,sz.000410,22.2045340000,23.3686552000,22.1614184000,23.3039818000,22.3769964000,5501255,58463343.8600,1,1.025166,1,4.142600,70.733748,0.869215,13.824622,4.335000,0
2010-07-08,sz.000410,23.2824240000,23.4333286000,22.7434790000,22.8512680000,23.3039818000,4027885,43072779.6500,1,0.750602,1,-1.942600,69.359642,0.852329,13.556059,4.250786,0
2010-07-09,sz.000410,23.0668460000,23.9938314000,22.8512680000,23.5626754000,22.8512680000,5402074,59083326.0400,1,1.006683,1,3.113200,71.518951,0.878864,13.978087,4.383122,0
2010-07-12,sz.000410,23.6704644000,24.6836810000,23.4117708000,23.7782534000,23.5626754000,5825632,64788772.1500,1,1.085614,1,0.914900,72.173288,0.886905,14.105975,4.423224,0
2010-07-13,sz.000410,23.7782534000,24.7483544000,23.0668460000,24.6405654000,23.7782534000,12098494,135157361.8600,1,2.254570,1,3.626500,74.790633,0.919068,14.617524,4.583631,0
2010-07-14,sz.000410,24.5543342000,25.5675508000,24.0369470000,24.9639324000,24.6405654000,14434817,167569186.3600,1,2.689947,1,1.312300,75.772137,0.931130,14.809355,4.643783,0
2010-07-15,sz.000410,24.4681030000,24.7483544000,23.7782534000,23.7782534000,24.9639324000,13011014,146258153.5200,1,2.424619,1,-4.749600,72.173288,0.886905,14.105975,4.423224,0
2010-07-16,sz.000410,23.6057910000,24.0369470000,23.3039818000,23.9076002000,23.7782534000,4094071,44796095.1400,1,0.762935,1,0.543975,72.565889,0.891730,14.182707,4.447285,0
