date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2022-08-19,sz.399001,12504.4838,12521.7589,12358.5453,12358.5453,12517.3202,51874243881,662348563000.6200,3,1.450996,1,-1.268442,0
2022-08-22,sz.399001,12320.8752,12509.9056,12291.8225,12505.6774,12358.5453,46380368057,598705296883.1200,3,1.339470,1,1.190529,0
2022-08-23,sz.399001,12481.2426,12525.0102,12405.5831,12455.1526,12505.6774,46067112903,583980846417.6300,3,1.221763,1,-0.404015,0
2022-08-24,sz.399001,12484.4382,12491.1739,12082.4436,12096.3922,12455.1526,54203175856,667671574735.4100,3,1.488667,1,-2.880418,0
2022-08-25,sz.399001,12130.7556,12159.8040,11949.7627,12104.0330,12096.3922,46836774953,567022952030.2000,3,1.254802,1,0.063166,0
2022-08-26,sz.399001,12142.0532,12210.0125,12039.7412,12059.7068,12104.0330,42320060709,531590580203.2600,3,1.155909,1,-0.366210,0
2022-08-29,sz.399001,11911.1701,12044.5232,11890.4870,12018.1632,12059.7068,39538239238,482076759084.6300,3,1.064659,1,-0.344483,0
2022-08-30,sz.399001,12013.9194,12039.1918,11904.9967,11970.7923,12018.1632,40945317310,484735739677.9500,3,1.109899,1,-0.394161,0
2022-08-31,sz.399001,11909.3073,11968.4557,11743.6924,11815.7927,11970.7923,45983590281,570596999686.2600,3,1.313219,1,-1.294815,0
2022-09-01,sz.399001,11789.8215,11888.0597,11696.5775,11712.3929,11815.7927,39319740470,457759357578.2600,3,1.052108,1,-0.875098,0
2022-09-02,sz.399001,11753.5999,11765.0084,11644.0274,11702.3907,11712.3929,37128161442,433294733347.6300,3,0.913826,1,-0.085398,0
2022-09-05,sz.399001,11667.0452,11714.4103,11597.7275,11678.6946,11702.3907,36534524969,430071344966.4100,3,0.919009,1,-0.202489,0
2022-09-06,sz.399001,11702.1658,11802.7071,11624.8217,11799.8076,11678.6946,40259415897,490521341965.6100,3,1.060130,1,1.037042,0
2022-09-07,sz.399001,11743.4704,11894.5589,11724.2782,11849.0781,11799.8076,41741387793,503263088621.5100,3,1.045835,1,0.417553,0
2022-09-08,sz.399001,11858.5255,11865.9675,11739.5713,11746.9218,11849.0781,39504799083,459600786212.4400,3,0.987992,1,-0.862146,0
2022-09-09,sz.399001,11780.8201,11885.4633,11750.4446,11877.7872,11746.9218,37561762853,440969016819.8900,3,1.060923,1,1.114040,0
2022-09-13,sz.399001,11936.5842,11966.1660,11874.1918,11923.4694,11877.7872,36503876921,432328505764.9300,3,1.011565,1,0.384602,0
2022-09-14,sz.399001,11751.1140,11841.1839,11703.7598,11774.7836,11923.4694,35532791627,416273968733.9800,3,0.935193,1,-1.247001,0
2022-09-15,sz.399001,11823.7989,11832.4580,11427.5060,11526.9596,11774.7836,44303005956,526626934553.7200,3,1.238511,1,-2.104701,0
2022-09-16,sz.399001,11492.6880,11509.9825,11261.4984,11261.4984,11526.9596,39266043328,444267901595.4800,3,1.180660,1,-2.302959,0
2022-09-19,sz.399001,11241.7835,11318.0052,11149.9751,11207.0444,11261.4984,32959495883,375430720884.8600,3,0.883576,1,-0.483541,0
2022-09-20,sz.399001,11274.8579,11364.1611,11229.9105,11283.9249,11207.0444,32049173843,382373091132.1400,3,0.802796,1,0.686002,0
2022-09-21,sz.399001,11245.8353,11259.3058,11117.3657,11208.5094,11283.9249,33390792934,366446632798.3700,3,0.868176,1,-0.668345,0
2022-09-22,sz.399001,11122.1121,11241.1233,11094.7359,11114.4282,11208.5094,32162717257,368469428214.7400,3,0.842744,1,-0.839373,0
2022-09-23,sz.399001,11105.7574,11146.7879,10899.5859,11006.4132,11114.4282,34092508482,381988411199.0200,3,0.884255,1,-0.971845,0
2022-09-26,sz.399001,10921.6433,11141.5862,10908.9645,10962.5610,11006.4132,32720826132,374418070455.7600,3,0.860427,1,-0.398424,0
2022-09-27,sz.399001,10999.1011,11175.1179,10959.8157,11175.1179,10962.5610,32091690707,376138593467.9900,3,0.858833,1,1.938935,0
2022-09-28,sz.399001,11136.1784,11136.1784,10899.6953,10899.6953,11175.1179,32397235191,371216304077.2500,3,0.817719,1,-2.464606,0
2022-09-29,sz.399001,11023.8272,11045.9808,10864.4922,10919.4351,10899.6953,31450467150,348132411161.1700,3,0.778388,1,0.181104,0
2022-09-30,sz.399001,10925.0075,10962.2161,10777.9053,10778.6145,10919.4351,28322313182,320578275697.6400,3,0.735600,1,-1.289633,0
2022-10-10,sz.399001,10788.6879,10801.3393,10500.7662,10522.1155,10778.6145,29815077335,337870025437.0500,3,0.822117,1,-2.379703,0
2022-10-11,sz.399001,10555.0635,10617.9165,10487.6611,10577.8103,10522.1155,27728749849,317100032607.4700,3,0.731280,1,0.529312,0
2022-10-12,sz.399001,10568.0115,10838.6312,10402.0581,10838.4767,10577.8103,34713543952,403345995955.5400,3,1.006408,1,2.464276,0
2022-10-13,sz.399001,10762.6654,10923.9208,10737.3039,10817.6679,10838.4767,35245916921,410574203455.1200,3,0.963504,1,-0.191990,0
2022-10-14,sz.399001,10914.1847,11177.2288,10890.1947,11121.7151,10817.6679,39034146984,488757894665.7100,3,1.132685,1,2.810654,0
2022-10-17,sz.399001,11059.2293,11173.3920,11041.5820,11162.2594,11121.7151,38248813267,458064126282.7500,3,1.043027,1,0.364551,0
2022-10-18,sz.399001,11223.1465,11270.4830,11135.4650,11187.6976,11162.2594,38814493339,467799549152.7700,3,0.983007,1,0.227895,0
