date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2010-02-05,sz.000430,20.4522273000,20.4522273000,20.4522273000,20.4522273000,20.4522273000,0,0.0000,1,,0,0.000000,-41.372017,16.182760,66.903784,-38.384785,1
2010-02-08,sz.000430,19.9301734500,20.7900268500,19.9301734500,20.3293911000,20.4522273000,3281328,21697955.2300,1,2.961983,1,-0.600600,-41.123537,16.085566,66.501960,-38.154246,1
2010-02-09,sz.000430,20.2372639500,20.2679730000,19.8073372500,20.1144277500,20.3293911000,2120294,13799427.0700,1,1.913943,1,-1.057400,-40.688696,15.915477,65.798767,-37.750802,1
2010-02-10,sz.000430,19.9915915500,20.1451368000,19.8380463000,19.9608825000,20.1144277500,1860856,12096729.7600,1,1.679754,1,-0.763400,-40.378095,15.793985,65.296486,-37.462628,1
2010-02-11,sz.000430,19.9915915500,20.5750635000,19.9301734500,20.1758458500,19.9608825000,2023969,13362560.4900,1,1.826992,1,1.076900,-40.812936,15.964074,65.999679,-37.866072,1
2010-02-12,sz.000430,20.1758458500,20.6057725500,20.1144277500,20.4215182500,20.1758458500,1154339,7674227.4100,1,1.041996,1,1.217700,-41.309897,16.158462,66.803328,-38.327150,1
2010-02-22,sz.000430,20.5443544500,20.7593178000,20.3908092000,20.6057725500,20.4215182500,1660987,11129720.8100,1,1.499336,1,0.902300,-41.682618,16.304252,67.406065,-38.672959,1
2010-02-23,sz.000430,20.4522273000,21.5270440500,20.4522273000,21.3734988000,20.6057725500,4595752,31791808.9200,1,4.148484,1,3.725800,-43.235622,16.911713,69.917468,-40.113829,1
2010-02-24,sz.000430,21.2199535500,21.7112983500,21.1892445000,21.4349169000,21.3734988000,2301591,16079755.7700,1,2.077596,1,0.287400,-43.359862,16.960310,70.118380,-40.229099,1
2010-02-25,sz.000430,21.3734988000,21.6805893000,21.3734988000,21.6498802500,21.4349169000,2417342,16934860.9000,1,2.182081,1,1.002900,-43.794703,17.130399,70.821573,-40.632543,1
2010-02-26,sz.000430,21.6498802500,22.2640612500,21.5577531000,21.8034255000,21.6498802500,2926079,20850152.3700,1,2.641307,1,0.709200,-44.105304,17.251891,71.323854,-40.920717,1
2010-03-01,sz.000430,21.6498802500,21.8955526500,21.6498802500,21.7727164500,21.8034255000,1945873,13786499.0900,1,1.756497,1,-0.140800,-44.043184,17.227593,71.223398,-40.863082,1
2010-03-02,sz.000430,21.8034255000,21.8955526500,21.4042078500,21.4963350000,21.7727164500,2049724,14395848.2800,1,1.850241,1,-1.269400,-43.484102,17.008907,70.319293,-40.344369,1
2010-03-03,sz.000430,21.4963350000,21.8341345500,21.4656259500,21.7727164500,21.4963350000,2736915,19323613.7400,1,2.470553,1,1.285700,-44.043184,17.227593,71.223398,-40.863082,1
2010-03-04,sz.000430,21.7420074000,21.9262617000,20.8821540000,21.3427897500,21.7727164500,3441581,24147517.4300,1,3.106640,1,-1.974600,-43.173501,16.887415,69.817012,-40.056195,1
2010-03-05,sz.000430,20.8821540000,21.5270440500,20.8821540000,21.4349169000,21.3427897500,1521099,10557233.9200,1,1.373063,1,0.431700,-43.359862,16.960310,70.118380,-40.229099,1
2010-03-08,sz.000430,21.2506626000,21.6805893000,21.2506626000,21.5270440500,21.4349169000,1287750,9043340.4500,1,1.162424,1,0.429800,-43.546222,17.033205,70.419749,-40.402004,1
2010-03-09,sz.000430,21.5270440500,21.8955526500,21.3427897500,21.7112983500,21.5270440500,1940659,13744361.8200,1,1.751790,1,0.855900,-43.918943,17.178996,71.022485,-40.747812,1
2010-03-10,sz.000430,21.7727164500,22.1719341000,21.5270440500,21.7727164500,21.7112983500,3261420,23244140.3200,1,2.944012,1,0.282900,-44.043184,17.227593,71.223398,-40.863082,1
2010-03-11,sz.000430,21.7727164500,21.9262617000,21.3427897500,21.5884621500,21.7727164500,1685253,11882462.0700,1,1.521241,1,-0.846300,-43.670463,17.081802,70.620661,-40.517273,1
2010-03-12,sz.000430,21.5884621500,21.7112983500,21.4349169000,21.6191712000,21.5884621500,1226782,8617144.8700,1,1.107389,1,0.142200,-43.732583,17.106101,70.721117,-40.574908,1
2010-03-15,sz.000430,21.6191712000,21.6498802500,21.2813716500,21.4349169000,21.6191712000,1342534,9377882.0200,1,1.211876,1,-0.852300,-43.359862,16.960310,70.118380,-40.229099,1
2010-03-16,sz.000430,21.4656259500,21.8648436000,21.3427897500,21.7727164500,21.4349169000,1502651,10600656.0400,1,1.356410,1,1.575900,-44.043184,17.227593,71.223398,-40.863082,1
2010-03-17,sz.000430,21.7420074000,22.4483155500,21.7420074000,22.3868974500,21.7727164500,4589557,33233300.4100,1,4.142892,1,2.820900,-45.285586,17.713562,73.232520,-42.015778,1
2010-03-18,sz.000430,22.3868974500,22.4790246000,21.9876798000,22.3561884000,22.3868974500,2449196,17738284.9000,1,2.210835,1,-0.137200,-45.223466,17.689263,73.132064,-41.958143,1
2010-03-19,sz.000430,22.2640612500,22.4483155500,22.1105160000,22.4176065000,22.3561884000,2034620,14776331.2300,1,1.836607,1,0.274700,-45.347707,17.737860,73.332977,-42.073413,1
